0	0	1.18566e-16	0.0838689	-0.0820047	0.0874711	0.99993
50	0.05	9.40789e-17	3.55539	-3.21574	12.3665	0.867487
100	0.1	9.90305e-17	3.88135	-0.373358	26.4239	0.714897
150	0.15	9.00029e-17	4.15742	0.486946	29.7551	0.621559
200	0.2	7.70989e-17	4.12827	0.619095	30.582	0.55304
250	0.25	1.27494e-16	4.22334	0.794561	31.03	0.511236
300	0.3	1.30532e-16	4.21673	0.68084	30.4656	0.484837
350	0.35	1.18284e-16	4.2022	0.568544	29.8956	0.468005
400	0.4	1.84712e-16	4.20154	0.577961	29.9318	0.444187
450	0.45	8.76018e-17	4.19259	0.586034	30.0054	0.430434
500	0.5	1.04737e-16	4.1912	0.550417	29.7986	0.431449
550	0.55	1.49214e-16	4.18938	0.60024	30.1175	0.420717
600	0.6	1.62474e-16	4.21669	0.57707	29.8417	0.407507
650	0.65	1.61377e-16	4.17889	0.489923	29.6046	0.390577
700	0.7	2.65166e-16	4.20536	0.535745	29.7384	0.36797
750	0.75	3.15269e-16	4.17386	0.498411	29.7092	0.345565
800	0.8	2.52645e-16	4.19882	0.626899	30.318	0.320054
850	0.85	1.98242e-16	4.17573	0.636419	30.477	0.307326
900	0.9	2.32067e-16	4.19559	0.727877	30.8977	0.298341
950	0.95	1.5534e-16	4.1518	0.767052	31.3157	0.295922
1000	1	1.75909e-16	4.20868	0.820125	31.3098	0.29302
1050	1.05	2.18603e-16	4.19965	0.766588	31.0277	0.300411
1100	1.1	2.38687e-16	4.2041	0.800581	31.1252	0.274893
1150	1.15	2.60417e-16	4.20073	0.765433	30.9429	0.245251
1200	1.2	3.5604e-16	4.17574	0.814743	31.38	0.236115
1250	1.25	2.60168e-16	4.19122	0.820266	31.3962	0.229384
1300	1.3	2.09089e-16	4.19552	0.906731	31.7743	0.230077
1350	1.35	2.54458e-16	4.17444	0.894691	31.7952	0.214282
1400	1.4	3.16039e-16	4.22603	0.89431	31.5768	0.198168
1450	1.45	2.96488e-16	4.18506	0.735624	30.9066	0.175502
1500	1.5	2.66784e-16	4.18884	0.875959	31.6405	0.150755
1550	1.55	3.01202e-16	4.19077	0.83178	31.3813	0.142649
1600	1.6	3.4919e-16	4.17694	0.994829	32.3644	0.137417
1650	1.65	3.84646e-16	4.2096	0.962225	32.0412	0.129172
1700	1.7	4.34782e-16	4.21102	0.827577	31.2712	0.126853
1750	1.75	4.09752e-16	4.1887	0.838402	31.3955	0.125084
1800	1.8	5.32684e-16	4.22671	0.892517	31.5394	0.115993
1850	1.85	5.91651e-16	4.10728	0.933701	32.2911	0.109938
1900	1.9	5.91502e-16	4.20478	1.02438	32.3388	0.115699
1950	1.95	6.56097e-16	4.22693	0.982933	32.0671	0.106256
2000	2	6.80621e-16	4.21439	0.960408	31.9503	0.105338
2050	2.05	6.19853e-16	4.1719	0.921711	31.9354	0.100853
2100	2.1	5.40296e-16	4.18643	0.870451	31.5903	0.101521
2150	2.15	5.3776e-16	4.20978	0.962799	31.954	0.119566
2200	2.2	4.89089e-16	4.17066	0.936591	32.0698	0.125873
