0	0	6.95412e-17	0.0299532	-0.135942	0.0478053	0.999975
50	0.05	1.02362e-16	1.28045	-6.50988	5.11159	0.947592
100	0.1	1.66544e-16	1.32289	-5.30186	11.658	0.871719
150	0.15	2.15675e-16	1.44253	-4.82318	13.6654	0.832161
200	0.2	2.21408e-16	1.53249	-4.7668	13.5655	0.81741
250	0.25	2.0969e-16	1.52536	-4.91117	12.7824	0.824738
300	0.3	1.0807e-16	1.54932	-5.10417	11.6133	0.846295
350	0.35	1.13277e-16	1.52108	-5.29874	10.6518	0.869824
400	0.4	1.83121e-16	1.5226	-5.40896	10.0259	0.889674
450	0.45	1.39903e-16	1.50085	-5.4836	9.73655	0.895573
500	0.5	2.06682e-16	1.49475	-5.48964	9.71867	0.902274
550	0.55	1.45603e-16	1.48771	-5.45856	9.92711	0.911046
600	0.6	1.75982e-16	1.49474	-5.40124	10.2226	0.910583
650	0.65	1.87475e-16	1.50116	-5.40382	10.1768	0.902739
700	0.7	1.67411e-16	1.5035	-5.43207	9.99698	0.892869
750	0.75	1.49909e-16	1.48758	-5.42816	10.1195	0.891157
800	0.8	1.79966e-16	1.4929	-5.38286	10.3525	0.896285
850	0.85	1.4046e-16	1.49916	-5.37225	10.3658	0.899953
900	0.9	1.85632e-16	1.50354	-5.36596	10.3701	0.900027
950	0.95	2.27898e-16	1.51262	-5.42436	10.0243	0.894568
1000	1	2.25524e-16	1.48026	-5.46147	9.96464	0.886323
1050	1.05	3.19658e-16	1.49358	-5.34869	10.5267	0.886849
1100	1.1	3.03517e-16	1.50476	-5.39227	10.215	0.892444
1150	1.15	3.25171e-16	1.5001	-5.39542	10.2252	0.896767
1200	1.2	3.50285e-16	1.49535	-5.38578	10.3234	0.902859
1250	1.25	3.37208e-16	1.49754	-5.36818	10.4067	0.906448
1300	1.3	3.59952e-16	1.49974	-5.39963	10.2162	0.904535
1350	1.35	3.85091e-16	1.49995	-5.38591	10.278	0.901736
1400	1.4	3.95099e-16	1.50043	-5.38403	10.3057	0.905729
1450	1.45	3.85788e-16	1.50155	-5.41096	10.1472	0.905223
1500	1.5	4.04338e-16	1.49886	-5.42194	10.0876	0.9048
1550	1.55	3.71291e-16	1.50664	-5.44431	9.94191	0.908392
1600	1.6	3.94486e-16	1.48962	-5.45304	9.99403	0.913475
1650	1.65	3.81556e-16	1.50321	-5.43652	10.0062	0.908081
1700	1.7	3.98027e-16	1.48494	-5.43083	10.1193	0.901417
1750	1.75	4.11835e-16	1.50191	-5.37228	10.3434	0.900288
1800	1.8	4.38886e-16	1.50039	-5.40298	10.2	0.904994
1850	1.85	4.62787e-16	1.50072	-5.41881	10.099	0.909827
1900	1.9	4.2969e-16	1.49658	-5.43533	10.0609	0.902902
1950	1.95	4.12541e-16	1.48786	-5.39226	10.3394	0.896277
2000	2	4.19106e-16	1.50207	-5.35629	10.4455	0.898453
2050	2.05	4.7746e-16	1.50469	-5.39525	10.23	0.900511
2100	2.1	4.67904e-16	1.49855	-5.42	10.1306	0.901832
2150	2.15	4.31128e-16	1.50259	-5.4198	10.1087	0.900609
2200	2.2	4.2075e-16	1.48777	-5.42877	10.115	0.898531
2250	2.25	4.15956e-16	1.5019	-5.39471	10.25	0.905382
2300	2.3	4.37895e-16	1.51468	-5.43863	9.9397	0.914763
2350	2.35	4.16385e-16	1.48307	-5.43683	10.0921	0.916294
2400	2.4	4.31127e-16	1.50822	-5.44237	9.93983	0.915887
2450	2.45	4.10002e-16	1.48859	-5.43264	10.0889	0.915531
2500	2.5	4.05691e-16	1.50159	-5.42292	10.0812	0.91468
2550	2.55	3.69427e-16	1.49339	-5.41312	10.1724	0.914594
2600	2.6	3.72854e-16	1.49919	-5.40345	10.1964	0.906936
2650	2.65	3.68345e-16	1.50708	-5.43629	9.98066	0.903973
2700	2.7	4.70723e-16	1.49051	-5.42724	10.1012	0.909207
2750	2.75	4.76953e-16	1.49056	-5.39572	10.2781	0.903348
2800	2.8	4.68828e-16	1.50382	-5.38331	10.2997	0.904848
2850	2.85	4.2387e-16	1.50011	-5.40285	10.1922	0.907962
2900	2.9	4.74391e-16	1.4879	-5.39136	10.3259	0.904338
2950	2.95	4.4218e-16	1.51162	-5.38696	10.2379	0.902606
3000	3	4.61128e-16	1.50547	-5.4481	9.92937	0.903678
3050	3.05	4.38224e-16	1.48394	-5.42137	10.173	0.902478
3100	3.1	4.79845e-16	1.49678	-5.3806	10.3394	0.899202
3150	3.15	5.08669e-16	1.501	-5.39314	10.2745	0.899416
3200	3.2	4.53383e-16	1.50071	-5.42133	10.0977	0.901456
3250	3.25	4.86286e-16	1.49539	-5.39825	10.2485	0.901088
3300	3.3	4.88272e-16	1.50088	-5.38894	10.28	0.903916
3350	3.35	4.15591e-16	1.50622	-5.43345	10.0117	0.908402
3400	3.4	4.14254e-16	1.4923	-5.41701	10.1663	0.908181
3450	3.45	3.97561e-16	1.49971	-5.43229	10.0435	0.903897
3500	3.5	3.83652e-16	1.49145	-5.39089	10.3207	0.904154
3550	3.55	3.78134e-16	1.50677	-5.39905	10.2082	0.900588
3600	3.6	4.63254e-16	1.49337	-5.44832	10.0066	0.894993
3650	3.65	4.47158e-16	1.50543	-5.4266	10.0702	0.897393
3700	3.7	4.95153e-16	1.48165	-5.38907	10.3743	0.892862
3750	3.75	4.97936e-16	1.49395	-5.35695	10.4862	0.889618
3800	3.8	4.93588e-16	1.50584	-5.34248	10.5026	0.897147
3850	3.85	5.31835e-16	1.50779	-5.40496	10.1581	0.901089
3900	3.9	5.75047e-16	1.50433	-5.43699	10.0077	0.904719
3950	3.95	5.82519e-16	1.49798	-5.46456	9.89037	0.907907
4000	4	5.93686e-16	1.49133	-5.42569	10.1158	0.905498
4050	4.05	5.3865e-16	1.49672	-5.41651	10.1349	0.906617
4100	4.1	5.20426e-16	1.51539	-5.43916	9.91945	0.903071
4150	4.15	5.72678e-16	1.46722	-5.43337	10.1808	0.891689
4200	4.2	5.60815e-16	1.50056	-5.32901	10.5981	0.888775
4250	4.25	4.99338e-16	1.50873	-5.37997	10.2985	0.891418
4300	4.3	4.90882e-16	1.51449	-5.43057	9.98584	0.902672
4350	4.35	4.82229e-16	1.49091	-5.48274	9.79962	0.901519
4400	4.4	5.14031e-16	1.48161	-5.40087	10.2907	0.90549
4450	4.45	5.37785e-16	1.50029	-5.38236	10.2869	0.905575
4500	4.5	5.31741e-16	1.49962	-5.36584	10.4086	0.900475
4550	4.55	5.22364e-16	1.50435	-5.41182	10.1315	0.89785
4600	4.6	5.03581e-16	1.49837	-5.40537	10.1816	0.898419
4650	4.65	5.12132e-16	1.49833	-5.41985	10.094	0.904796
4700	4.7	4.8765e-16	1.504	-5.43088	10.0177	0.90485
4750	4.75	5.3187e-16	1.48221	-5.41161	10.2434	0.901869
4800	4.8	4.4926e-16	1.50049	-5.36377	10.4201	0.906022
4850	4.85	4.68722e-16	1.50798	-5.40234	10.159	0.904911
4900	4.9	4.79737e-16	1.50538	-5.44225	9.95767	0.906883
4950	4.95	4.42287e-16	1.49925	-5.46359	9.86693	0.909573
5000	5	3.78161e-16	1.48942	-5.46109	9.93796	0.902691
5050	5.05	4.23735e-16	1.49446	-5.42146	10.103	0.892844
5100	5.1	3.64521e-16	1.48503	-5.3453	10.5724	0.888705
5150	5.15	3.83461e-16	1.51048	-5.36276	10.3714	0.884855
5200	5.2	3.86759e-16	1.48587	-5.39451	10.3239	0.881157
5250	5.25	3.37598e-16	1.50263	-5.34468	10.5162	0.883549
5300	5.3	3.01405e-16	1.50355	-5.3667	10.3804	0.890017
5350	5.35	3.0257e-16	1.49587	-5.38966	10.2973	0.896772
5400	5.4	3.31727e-16	1.51296	-5.39063	10.1999	0.904122
5450	5.45	3.50358e-16	1.50177	-5.46069	9.88975	0.910044
5500	5.5	3.65789e-16	1.49298	-5.4616	9.94243	0.914831
5550	5.55	3.50655e-16	1.49305	-5.41585	10.1646	0.912406
5600	5.6	3.20282e-16	1.50912	-5.43186	10.0015	0.912542
5650	5.65	2.63926e-16	1.49028	-5.4447	10.0319	0.910449
5700	5.7	3.03262e-16	1.49144	-5.42442	10.1553	0.896262
5750	5.75	3.03959e-16	1.496	-5.38419	10.3389	0.895189
5800	5.8	3.12864e-16	1.49557	-5.37207	10.4098	0.897381
5850	5.85	2.92984e-16	1.50219	-5.38036	10.3403	0.894098
5900	5.9	2.88699e-16	1.49503	-5.38762	10.3232	0.882467
5950	5.95	3.01697e-16	1.50291	-5.36846	10.3863	0.875788
6000	6	2.80149e-16	1.51066	-5.42752	10.0217	0.882569
6050	6.05	2.8639e-16	1.48576	-5.43474	10.1129	0.888658
6100	6.1	2.30466e-16	1.49239	-5.38361	10.3485	0.891554
6150	6.15	2.26226e-16	1.50162	-5.37242	10.3621	0.900768
6200	6.2	2.11781e-16	1.51358	-5.42591	10.0268	0.902501
6250	6.25	2.46392e-16	1.49318	-5.44824	9.98806	0.901268
6300	6.3	2.12957e-16	1.50544	-5.43591	10.0039	0.906426
6350	6.35	2.32112e-16	1.4872	-5.4443	10.0281	0.90701
6400	6.4	2.15025e-16	1.5016	-5.42811	10.0732	0.907507
6450	6.45	2.29283e-16	1.49675	-5.43646	10.0304	0.90201
6500	6.5	1.96109e-16	1.4932	-5.40112	10.2391	0.896247
6550	6.55	2.48666e-16	1.50334	-5.40935	10.1549	0.889252
6600	6.6	2.26337e-16	1.48647	-5.39118	10.3424	0.878835
6650	6.65	2.16172e-16	1.50002	-5.37603	10.3462	0.869683
6700	6.7	2.14886e-16	1.50283	-5.37831	10.3274	0.869892
6750	6.75	2.11823e-16	1.50291	-5.40349	10.2024	0.870234
6800	6.8	2.08986e-16	1.4924	-5.40032	10.243	0.872206
6850	6.85	2.27241e-16	1.49336	-5.38883	10.3083	0.870992
6900	6.9	2.13299e-16	1.49158	-5.34019	10.5784	0.876735
6950	6.95	2.5102e-16	1.51912	-5.37209	10.2873	0.894033
7000	7	2.25204e-16	1.50066	-5.44443	9.98382	0.906575
7050	7.05	2.7733e-16	1.48548	-5.43047	10.1148	0.911747
7100	7.1	2.67921e-16	1.51179	-5.39511	10.172	0.911828
7150	7.15	2.02041e-16	1.49971	-5.46302	9.86928	0.907963
7200	7.2	1.93589e-16	1.48911	-5.43351	10.1038	0.903538
7250	7.25	2.13965e-16	1.50167	-5.41843	10.1191	0.899013
7300	7.3	2.06792e-16	1.49191	-5.42745	10.101	0.899206
7350	7.35	2.25368e-16	1.49725	-5.4049	10.2033	0.89362
7400	7.4	2.05717e-16	1.49346	-5.38356	10.345	0.887617
7450	7.45	2.35085e-16	1.49497	-5.36622	10.4448	0.885312
7500	7.5	2.70132e-16	1.50078	-5.35515	10.4762	0.890677
7550	7.55	2.3587e-16	1.50776	-5.38549	10.2673	0.897229
7600	7.6	1.97462e-16	1.49951	-5.41236	10.1585	0.902509
7650	7.65	2.42994e-16	1.50452	-5.42959	10.0457	0.90495
7700	7.7	2.39965e-16	1.50343	-5.46431	9.85264	0.901727
7750	7.75	2.64034e-16	1.48792	-5.45837	9.94789	0.89769
7800	7.8	2.55845e-16	1.49284	-5.40711	10.2231	0.89865
7850	7.85	2.82237e-16	1.4953	-5.39554	10.2653	0.899141
7900	7.9	2.16025e-16	1.49532	-5.37285	10.3975	0.901087
7950	7.95	2.46064e-16	1.49766	-5.36388	10.4336	0.899837
8000	8	2.45049e-16	1.51938	-5.40314	10.1032	0.899675
8050	8.05	2.21434e-16	1.49331	-5.46322	9.91921	0.901884
8100	8.1	2.79634e-16	1.49961	-5.45069	9.92812	0.897506
8150	8.15	2.49627e-16	1.47673	-5.41009	10.2689	0.889338
8200	8.2	2.7259e-16	1.50325	-5.33417	10.5758	0.893534
8250	8.25	2.3408e-16	1.50463	-5.38861	10.2563	0.898712
8300	8.3	2.83969e-16	1.49753	-5.39816	10.2434	0.900002
8350	8.35	2.77184e-16	1.49619	-5.39644	10.2658	0.902318
8400	8.4	2.80275e-16	1.50577	-5.38956	10.2577	0.906203
8450	8.45	2.53128e-16	1.49676	-5.43383	10.0444	0.909021
8500	8.5	2.31045e-16	1.49462	-5.40753	10.2016	0.91247
8550	8.55	2.06791e-16	1.50003	-5.39647	10.2261	0.916397
8600	8.6	2.3945e-16	1.50073	-5.42214	10.0965	0.911636
8650	8.65	2.63266e-16	1.49317	-5.39959	10.2617	0.906065
8700	8.7	2.59054e-16	1.5021	-5.40513	10.19	0.902886
8750	8.75	2.15999e-16	1.4955	-5.41433	10.1636	0.905109
8800	8.8	1.95124e-16	1.50274	-5.42484	10.0776	0.908823
8850	8.85	2.15256e-16	1.49023	-5.38634	10.3473	0.91091
8900	8.9	2.35962e-16	1.50807	-5.43046	10.0141	0.907634
8950	8.95	2.03487e-16	1.49887	-5.43223	10.0693	0.908803
9000	9	1.80086e-16	1.49497	-5.43833	10.0493	0.908488
9050	9.05	2.3542e-16	1.48786	-5.39445	10.3233	0.909787
9100	9.1	2.00891e-16	1.51264	-5.38866	10.2264	0.915223
9150	9.15	1.64173e-16	1.48843	-5.42274	10.148	0.914288
9200	9.2	2.52671e-16	1.49954	-5.39078	10.2742	0.911998
9250	9.25	2.5e-16	1.50299	-5.41262	10.1081	0.906575
9300	9.3	2.31652e-16	1.49193	-5.40138	10.2247	0.902127
9350	9.35	1.97982e-16	1.5089	-5.40648	10.124	0.906618
9400	9.4	2.15133e-16	1.49758	-5.44628	9.97861	0.906003
9450	9.45	2.51558e-16	1.49298	-5.42621	10.1158	0.902028
9500	9.5	1.74293e-16	1.48949	-5.39449	10.3123	0.903377
9550	9.55	1.72614e-16	1.50855	-5.37726	10.292	0.905844
9600	9.6	2.19838e-16	1.49775	-5.43485	10.0329	0.905551
9650	9.65	1.81105e-16	1.50713	-5.43821	9.98556	0.90931
9700	9.7	1.31217e-16	1.48845	-5.44507	10.0218	0.90898
9750	9.75	1.6318e-16	1.49468	-5.41448	10.1557	0.906701
9800	9.8	1.54891e-16	1.50031	-5.39519	10.2137	0.910675
9850	9.85	2.00089e-16	1.50466	-5.41902	10.078	0.909673
9900	9.9	2.114e-16	1.48986	-5.42003	10.1576	0.903001
9950	9.95	2.07109e-16	1.50036	-5.39808	10.2393	0.897849
10000	10	1.34352e-16	1.48807	-5.40325	10.2704	0.897243
10050	10.05	1.65609e-16	1.46149	-5.39349	10.4573	0.896701
10100	10.1	1.87086e-16	1.51471	-5.394	10.1709	0.894749
10150	10.15	2.00348e-16	1.50582	-5.39421	10.2353	0.903259
10200	10.2	2.19781e-16	1.54039	-5.39464	10.0681	0.903767
10250	10.25	1.71168e-16	1.48725	-5.39431	10.334	0.904211
10300	10.3	1.7751e-16	1.50841	-5.39415	10.2155	0.904559
10350	10.35	1.32332e-16	1.49845	-5.39383	10.2624	0.908893
10400	10.4	1.88521e-16	1.50639	-5.39422	10.2402	0.913111
10450	10.45	1.7008e-16	1.4938	-5.39382	10.3076	0.907384
10500	10.5	1.40779e-16	1.50545	-5.39391	10.2363	0.90246
10550	10.55	1.92074e-16	1.50147	-5.39412	10.2515	0.900948
10600	10.6	9.86334e-17	1.49557	-5.39446	10.2778	0.902426
10650	10.65	1.22795e-16	1.55392	-5.39458	10.0076	0.904377
10700	10.7	1.09684e-16	1.51519	-5.39414	10.1979	0.899023
10750	10.75	9.41887e-17	1.44826	-5.39321	10.4865	0.899976
10800	10.8	6.39364e-17	1.49789	-5.39367	10.2651	0.904227
10850	10.85	5.55192e-17	1.53105	-5.39427	10.0973	0.901994
10900	10.9	8.00529e-17	1.50211	-5.39436	10.2408	0.899875
10950	10.95	1.09747e-16	1.50795	-5.3945	10.219	0.899896
11000	11	1.14887e-16	1.53201	-5.39455	10.1052	0.906598
11050	11.05	8.57952e-17	1.51127	-5.3943	10.2142	0.907056
11100	11.1	8.16452e-17	1.47446	-5.39363	10.3668	0.904315
11150	11.15	7.92142e-17	1.49451	-5.39389	10.2685	0.902522
11200	11.2	7.0484e-17	1.50762	-5.39384	10.2168	0.900359
11250	11.25	1.07557e-16	1.49919	-5.39368	10.2646	0.903863
11300	11.3	8.89463e-17	1.49387	-5.39356	10.2995	0.903038
11350	11.35	9.00723e-17	1.50018	-5.39399	10.2604	0.905084
11400	11.4	9.47878e-17	1.5523	-5.3942	9.99971	0.90303
11450	11.45	1.46566e-16	1.47537	-5.39363	10.3686	0.903907
11500	11.5	1.01339e-16	1.47573	-5.39347	10.385	0.911895
11550	11.55	1.09797e-16	1.53477	-5.39418	10.1082	0.916487
11600	11.6	1.20753e-16	1.5087	-5.39435	10.2241	0.908468
11650	11.65	1.23173e-16	1.51082	-5.39436	10.2246	0.900489
