0	0	9.03315e-17	0.0599064	-0.105977	0.0698419	0.99995
50	0.05	1.98251e-16	2.54334	-4.68768	9.12734	0.90102
100	0.1	2.15518e-16	2.72658	-2.51719	20.2444	0.777248
150	0.15	2.4013e-16	2.94299	-1.77495	23.2254	0.707353
200	0.2	2.47492e-16	2.98505	-1.70723	23.3999	0.659064
250	0.25	2.56136e-16	3.01466	-1.64259	23.5779	0.640367
300	0.3	2.4131e-16	3.04228	-1.82123	22.4852	0.643591
350	0.35	1.69448e-16	3.02661	-1.96065	21.7616	0.654704
400	0.4	1.77647e-16	3.02853	-2.16095	20.6602	0.669654
450	0.45	1.92072e-16	3.01385	-2.25353	20.2354	0.697519
500	0.5	2.66241e-16	2.99838	-2.30528	20.0185	0.717494
550	0.55	2.46327e-16	3.01412	-2.3545	19.7052	0.735316
600	0.6	3.32014e-16	3.00629	-2.38779	19.5411	0.757776
650	0.65	2.67927e-16	3.0073	-2.48733	18.9976	0.76908
700	0.7	2.10542e-16	3.00485	-2.48445	19.0325	0.776346
750	0.75	2.62902e-16	3.00065	-2.51273	18.8757	0.788617
800	0.8	1.69915e-16	3.0226	-2.6008	18.2772	0.804917
850	0.85	2.40331e-16	2.97957	-2.65402	18.1962	0.803806
900	0.9	2.31216e-16	2.97891	-2.61656	18.4008	0.78895
950	0.95	2.39166e-16	3.00324	-2.55112	18.7039	0.777016
1000	1	1.91969e-16	2.98087	-2.57282	18.6463	0.775496
1050	1.05	2.36533e-16	3.00172	-2.46877	19.0944	0.776952
1100	1.1	3.1647e-16	3.01918	-2.51263	18.7915	0.787043
1150	1.15	2.72846e-16	2.99277	-2.57494	18.5799	0.80565
1200	1.2	2.48602e-16	2.9883	-2.60033	18.4712	0.800526
1250	1.25	2.10202e-16	2.99166	-2.52583	18.8626	0.79331
1300	1.3	2.65557e-16	2.99882	-2.56103	18.6421	0.801367
1350	1.35	3.1522e-16	3.00189	-2.55714	18.6814	0.804845
1400	1.4	3.21403e-16	2.9983	-2.58942	18.4932	0.813106
1450	1.45	2.88774e-16	2.98544	-2.57752	18.6006	0.814795
1500	1.5	2.88197e-16	3.00102	-2.51118	18.8668	0.80389
1550	1.55	2.87731e-16	3.01515	-2.55445	18.5282	0.803517
1600	1.6	3.73062e-16	2.97544	-2.60561	18.4907	0.802074
1650	1.65	3.39928e-16	3.00403	-2.53337	18.7859	0.799192
1700	1.7	4.22625e-16	2.979	-2.53845	18.9077	0.794112
1750	1.75	5.05335e-16	3.01246	-2.4873	19.0214	0.798481
1800	1.8	4.32906e-16	2.98745	-2.51081	19.0154	0.803762
1850	1.85	5.02402e-16	3.01558	-2.55582	18.6322	0.798602
1900	1.9	5.5899e-16	3.00619	-2.65893	18.0419	0.795672
1950	1.95	5.81506e-16	2.97927	-2.59523	18.5216	0.797901
2000	2	6.14148e-16	2.9938	-2.59287	18.4999	0.787099
2050	2.05	5.56954e-16	2.98857	-2.57633	18.6195	0.782664
2100	2.1	6.59241e-16	2.98806	-2.46929	19.1789	0.784129
2150	2.15	6.42985e-16	3.00976	-2.51988	18.7953	0.790566
2200	2.2	6.08734e-16	2.98846	-2.52777	18.8469	0.804011
2250	2.25	5.55559e-16	3.03642	-2.60574	18.198	0.819402
2300	2.3	5.97988e-16	2.99058	-2.6831	17.9985	0.819933
2350	2.35	6.71669e-16	2.97177	-2.61249	18.447	0.810669
2400	2.4	6.23737e-16	3.01043	-2.54343	18.6738	0.808473
2450	2.45	6.19141e-16	2.99358	-2.60295	18.4088	0.799147
2500	2.5	5.81381e-16	2.98687	-2.57335	18.6405	0.797069
2550	2.55	5.6512e-16	2.97648	-2.56693	18.7141	0.795887
2600	2.6	6.22505e-16	3.00797	-2.42923	19.3028	0.790189
2650	2.65	5.45313e-16	3.00982	-2.54147	18.6615	0.78311
2700	2.7	5.75278e-16	2.9892	-2.57304	18.5879	0.771341
2750	2.75	6.12855e-16	3.00608	-2.56396	18.555	0.786499
2800	2.8	5.12994e-16	3.00272	-2.61567	18.3261	0.78766
2850	2.85	5.32747e-16	2.98521	-2.60933	18.4588	0.798445
2900	2.9	5.82504e-16	2.99012	-2.48561	19.0976	0.803524
2950	2.95	5.45815e-16	2.99883	-2.55699	18.6361	0.794845
3000	3	5.61026e-16	2.97554	-2.52105	18.9987	0.792297
3050	3.05	4.71446e-16	3.03237	-2.50259	18.7798	0.795204
3100	3.1	4.78756e-16	2.97268	-2.59846	18.5481	0.784602
3150	3.15	4.16541e-16	2.98391	-2.45581	19.257	0.784122
3200	3.2	4.19494e-16	3.01684	-2.49855	18.8756	0.792872
3250	3.25	5.02083e-16	3.0038	-2.52378	18.8151	0.806176
3300	3.3	5.49277e-16	2.98038	-2.54325	18.8113	0.799781
3350	3.35	5.57587e-16	3.00753	-2.54636	18.6788	0.799729
3400	3.4	5.97013e-16	3.0051	-2.57898	18.5143	0.793913
3450	3.45	5.62101e-16	2.99303	-2.59331	18.4954	0.796104
3500	3.5	6.0342e-16	2.98611	-2.53483	18.8131	0.792033
3550	3.55	6.3341e-16	2.99659	-2.53252	18.7913	0.781456
3600	3.6	7.14275e-16	2.97593	-2.51473	19.0284	0.77265
3650	3.65	7.55769e-16	3.01874	-2.48248	18.9867	0.770677
3700	3.7	7.27172e-16	3.01647	-2.56783	18.5211	0.781853
3750	3.75	8.03187e-16	2.99045	-2.60045	18.4588	0.790341
3800	3.8	8.45507e-16	2.99563	-2.59752	18.4573	0.785227
3850	3.85	8.23199e-16	2.97394	-2.56567	18.7468	0.791427
3900	3.9	8.5835e-16	3.01142	-2.48752	18.9781	0.794449
3950	3.95	8.87977e-16	3.00012	-2.58689	18.502	0.780566
4000	4	8.33433e-16	2.9707	-2.54515	18.8612	0.761255
4050	4.05	8.29503e-16	2.9915	-2.43166	19.3737	0.768784
4100	4.1	7.88198e-16	3.0029	-2.45378	19.2115	0.784039
4150	4.15	7.84377e-16	3.02977	-2.5408	18.5851	0.787372
4200	4.2	8.56149e-16	2.98442	-2.557	18.7104	0.790379
4250	4.25	8.52043e-16	2.99135	-2.57422	18.5992	0.782585
4300	4.3	9.08368e-16	3.00007	-2.54336	18.7227	0.777594
4350	4.35	9.49504e-16	2.97086	-2.49684	19.1227	0.781368
4400	4.4	8.5526e-16	3.01342	-2.48048	19.0175	0.784203
4450	4.45	8.56493e-16	2.99744	-2.47947	19.0919	0.791287
4500	4.5	7.91784e-16	3.02998	-2.58998	18.3341	0.798414
4550	4.55	7.9773e-16	2.97537	-2.64169	18.3164	0.792547
4600	4.6	8.28084e-16	2.97695	-2.56364	18.7127	0.79282
4650	4.65	9.16985e-16	2.98618	-2.43308	19.3974	0.798089
4700	4.7	8.71379e-16	3.01019	-2.49296	18.9383	0.807144
4750	4.75	8.50887e-16	3.02028	-2.58676	18.4047	0.818975
4800	4.8	8.74713e-16	2.99943	-2.624	18.289	0.817057
4850	4.85	8.88289e-16	2.98748	-2.58912	18.5218	0.815422
4900	4.9	8.65434e-16	2.99847	-2.58932	18.4456	0.820084
4950	4.95	8.89808e-16	2.98776	-2.59231	18.5157	0.817329
5000	5	8.3523e-16	3.00664	-2.58405	18.4717	0.807087
5050	5.05	9.34714e-16	2.97641	-2.53984	18.8746	0.804648
5100	5.1	9.31322e-16	2.98787	-2.48168	19.115	0.810265
5150	5.15	8.47626e-16	3.02257	-2.54522	18.6184	0.8038
5200	5.2	8.066e-16	3.00537	-2.57936	18.5083	0.81368
5250	5.25	7.72082e-16	2.99311	-2.62616	18.3259	0.818178
5300	5.3	7.84568e-16	2.9715	-2.63224	18.3842	0.823067
5350	5.35	8.74319e-16	3.01198	-2.50775	18.8948	0.824553
5400	5.4	8.21066e-16	2.98896	-2.57787	18.6	0.823649
5450	5.45	8.51051e-16	2.97276	-2.48539	19.1637	0.825423
5500	5.5	8.49617e-16	3.04035	-2.49945	18.8041	0.814831
5550	5.55	8.05625e-16	2.99165	-2.61571	18.3745	0.80061
5600	5.6	8.162e-16	2.99309	-2.57726	18.5527	0.802645
5650	5.65	8.60215e-16	2.99154	-2.58068	18.563	0.806877
5700	5.7	8.76231e-16	3.00859	-2.52589	18.7666	0.804652
5750	5.75	7.64003e-16	2.99183	-2.61275	18.3555	0.803202
5800	5.8	8.57118e-16	2.97568	-2.58089	18.6453	0.797893
5850	5.85	9.11752e-16	2.99231	-2.50012	19.0312	0.801633
5900	5.9	9.38328e-16	3.01412	-2.53304	18.702	0.794224
5950	5.95	9.36935e-16	2.97288	-2.50962	19.0195	0.779093
6000	6	8.88562e-16	3.016	-2.45077	19.1448	0.776596
6050	6.05	8.51176e-16	3.01107	-2.58567	18.4408	0.778059
6100	6.1	9.21066e-16	2.98034	-2.58889	18.5521	0.777811
6150	6.15	9.25768e-16	3.00526	-2.50164	18.9087	0.777621
6200	6.2	9.79171e-16	2.97529	-2.55116	18.7987	0.775175
6250	6.25	8.40085e-16	3.00953	-2.46974	19.0852	0.770724
