x,2.0,1.0,0.8,0.6
2.57223,1.4353,1.5816,1.7237,1.8733
2.60541,1.4613,1.6226,1.7687,1.9267
2.61982,1.4714,1.6382,1.786,1.9472
2.73079,1.5204,1.7089,1.8668,2.0465
2.76396,1.5245,1.7119,1.8743,2.054
2.77838,1.5246,1.7109,1.8751,2.0533
2.78559,1.5242,1.71,1.8749,2.0521
2.90376,1.4918,1.6698,1.8264,1.9827
2.92973,1.4814,1.6582,1.8104,1.9638
2.95135,1.4727,1.6485,1.7975,1.9495
3.07673,1.4321,1.5924,1.7385,1.8852
