x,2.0,1.0,0.8,0.6
3.37918,1.48252,1.65246,1.81523,1.97641
3.40089,1.48037,1.65022,1.81253,1.97266
3.4152,1.47852,1.64824,1.81007,1.96964
3.42963,1.47638,1.64587,1.80703,1.96618
3.55184,1.45514,1.61533,1.76634,1.92365
3.56635,1.45313,1.61114,1.76125,1.91766
3.58066,1.45136,1.60705,1.75649,1.91173
3.59508,1.44976,1.603,1.75203,1.90578
3.7317,1.44158,1.57464,1.7271,1.86269
3.73181,1.44158,1.57463,1.72709,1.86267
3.75332,1.44101,1.57277,1.72558,1.85962
3.77494,1.44056,1.57182,1.72467,1.85771
3.90436,1.44182,1.58173,1.7317,1.8681
3.91167,1.44214,1.58294,1.73272,1.86982
3.93318,1.44323,1.58682,1.73612,1.8756
3.94761,1.4441,1.58969,1.73871,1.88003
4.07703,1.45586,1.6179,1.76696,1.92523
