0	0	7.91215e-17	0.0329759	-0.0752774	-0.0953846
50	0.05	3.83615e-17	1.6424	-3.7588	-4.57355
100	0.1	4.76324e-17	1.54152	-3.59131	-2.89992
150	0.15	7.99513e-17	1.59387	-3.0773	-0.32169
200	0.2	8.70761e-17	1.64376	-2.95362	0.451035
250	0.25	6.40628e-17	1.64915	-2.94217	0.625795
300	0.3	6.58939e-17	1.64542	-2.93923	0.67696
350	0.35	1.03789e-16	1.65835	-2.95024	0.598101
400	0.4	7.92843e-17	1.64349	-2.96988	0.594384
450	0.45	1.19854e-16	1.64806	-2.9361	0.710583
500	0.5	1.00668e-16	1.65104	-2.97055	0.585068
550	0.55	1.07135e-16	1.64796	-2.95242	0.688066
600	0.6	1.08363e-16	1.64761	-2.94895	0.720734
650	0.65	1.18253e-16	1.65245	-2.95164	0.698592
700	0.7	9.70455e-17	1.65289	-2.97382	0.630042
750	0.75	8.91443e-17	1.6494	-2.98607	0.604395
800	0.8	1.42627e-16	1.64208	-2.97978	0.656681
850	0.85	1.66264e-16	1.65095	-2.95615	0.725981
900	0.9	1.45451e-16	1.64609	-2.96405	0.710764
950	0.95	8.66446e-17	1.64448	-2.94496	0.768339
1000	1	6.88147e-17	1.65448	-2.93831	0.753451
1050	1.05	8.47771e-17	1.64212	-2.94421	0.790712
1100	1.1	8.26014e-17	1.65119	-2.93024	0.842743
1150	1.15	9.56966e-17	1.64344	-2.92871	0.904132
1200	1.2	1.18358e-16	1.66522	-2.93532	0.799042
1250	1.25	9.51112e-17	1.64935	-3.00061	0.575429
1300	1.3	1.31065e-16	1.64286	-2.97409	0.688862
1350	1.35	1.46381e-16	1.64964	-2.96675	0.713295
1400	1.4	1.62665e-16	1.65105	-2.98575	0.631697
1450	1.45	1.45034e-16	1.64033	-2.96283	0.739534
1500	1.5	1.23634e-16	1.64581	-2.93061	0.858968
1550	1.55	1.1632e-16	1.64886	-2.93146	0.848716
1600	1.6	1.5591e-16	1.65613	-2.93119	0.795922
1650	1.65	1.6669e-16	1.64633	-2.95323	0.707784
1700	1.7	1.76384e-16	1.65825	-2.96709	0.575309
1750	1.75	1.72315e-16	1.65368	-3.00845	0.421315
