0	0	7.98806e-17	0.0329759	-0.0752774	-0.0953846
50	0.05	3.32337e-17	1.6424	-3.7588	-4.57355
100	0.1	3.84283e-17	1.54152	-3.59131	-2.89992
150	0.15	8.67179e-17	1.59387	-3.0773	-0.32169
200	0.2	6.66599e-17	1.64376	-2.95362	0.451035
250	0.25	7.83252e-17	1.64915	-2.94217	0.625795
300	0.3	6.10491e-17	1.64542	-2.93923	0.67696
350	0.35	9.38083e-17	1.65835	-2.95024	0.598101
400	0.4	1.36893e-16	1.64349	-2.96988	0.594384
450	0.45	1.57215e-16	1.64806	-2.9361	0.710583
500	0.5	1.2907e-16	1.65104	-2.97055	0.585068
550	0.55	1.68776e-16	1.64796	-2.95242	0.688066
600	0.6	1.25338e-16	1.64761	-2.94895	0.720734
650	0.65	1.65315e-16	1.65245	-2.95164	0.698592
700	0.7	1.75104e-16	1.65289	-2.97382	0.630042
750	0.75	1.36898e-16	1.6494	-2.98607	0.604395
800	0.8	1.27489e-16	1.64208	-2.97978	0.656681
850	0.85	8.89215e-17	1.65095	-2.95615	0.725981
900	0.9	1.13295e-16	1.64609	-2.96405	0.710764
950	0.95	1.42799e-16	1.64448	-2.94496	0.768339
1000	1	1.58923e-16	1.65448	-2.93831	0.753451
1050	1.05	1.64094e-16	1.64212	-2.94421	0.790712
1100	1.1	1.71366e-16	1.65119	-2.93024	0.842743
1150	1.15	2.17514e-16	1.64344	-2.92871	0.904132
1200	1.2	1.86287e-16	1.66522	-2.93532	0.799042
1250	1.25	2.07791e-16	1.64935	-3.00061	0.575429
1300	1.3	2.21786e-16	1.64286	-2.97409	0.688862
1350	1.35	1.88635e-16	1.64964	-2.96675	0.713295
1400	1.4	1.74746e-16	1.65105	-2.98575	0.631697
1450	1.45	2.315e-16	1.64033	-2.96283	0.739534
1500	1.5	2.104e-16	1.64581	-2.93061	0.858968
1550	1.55	2.51853e-16	1.64886	-2.93146	0.848716
1600	1.6	2.77756e-16	1.65613	-2.93119	0.795922
1650	1.65	2.46306e-16	1.64633	-2.95323	0.707784
1700	1.7	2.64355e-16	1.65825	-2.96709	0.575309
1750	1.75	3.03757e-16	1.65368	-3.00845	0.421315
1800	1.8	3.36227e-16	1.63772	-3.00079	0.522749
1850	1.85	3.60543e-16	1.6469	-2.96006	0.663858
1900	1.9	3.30937e-16	1.64561	-2.94155	0.755199
1950	1.95	3.76351e-16	1.65415	-2.95653	0.701139
2000	2	3.25136e-16	1.64547	-2.95884	0.726105
2050	2.05	3.63431e-16	1.65276	-2.95501	0.690041
2100	2.1	3.08716e-16	1.64995	-2.97128	0.616964
2150	2.15	3.22971e-16	1.64775	-2.97779	0.609088
