0	0	9.71539e-17	0.0329838	-0.0752695	-0.0953809
50	0.05	1.11256e-16	1.6425	-3.75818	-4.57092
100	0.1	1.16958e-16	1.5394	-3.58277	-2.86501
150	0.15	1.21177e-16	1.5958	-3.06937	-0.307341
200	0.2	1.28894e-16	1.64553	-2.9495	0.461213
250	0.25	1.42612e-16	1.6507	-2.94553	0.6306
300	0.3	1.66151e-16	1.65222	-2.95129	0.65251
350	0.35	1.70848e-16	1.65308	-2.97863	0.539862
400	0.4	1.91117e-16	1.64129	-2.96515	0.614738
450	0.45	1.82921e-16	1.64993	-2.94535	0.666134
500	0.5	1.76322e-16	1.65557	-2.95527	0.617914
550	0.55	1.33652e-16	1.64648	-2.97652	0.59667
600	0.6	1.52028e-16	1.64619	-2.96464	0.682597
650	0.65	1.27717e-16	1.64752	-2.9452	0.78078
700	0.7	1.38501e-16	1.65508	-2.95651	0.715265
750	0.75	1.14452e-16	1.65213	-2.98053	0.605587
800	0.8	1.5118e-16	1.64015	-2.97288	0.659894
850	0.85	1.33118e-16	1.64849	-2.94182	0.734373
900	0.9	1.13184e-16	1.64969	-2.94541	0.692881
950	0.95	1.3326e-16	1.65315	-2.94755	0.657973
1000	1	1.3804e-16	1.64813	-2.962	0.616377
1050	1.05	6.72648e-17	1.65587	-2.97335	0.551931
1100	1.1	7.15576e-17	1.64652	-2.97884	0.557552
1150	1.15	5.93207e-17	1.64334	-2.96634	0.602216
1200	1.2	7.30234e-17	1.65549	-2.95417	0.588496
1250	1.25	5.78374e-17	1.64061	-2.96424	0.592572
1300	1.3	9.2867e-17	1.6549	-2.94465	0.623885
1350	1.35	1.49063e-17	1.64543	-2.95512	0.611599
1400	1.4	1.07145e-16	1.6555	-2.96192	0.540676
1450	1.45	2.49288e-17	1.65026	-2.97707	0.493727
1500	1.5	8.5189e-17	1.6462	-2.97846	0.515525
1550	1.55	4.55739e-17	1.64455	-2.9563	0.612907
1600	1.6	4.39691e-17	1.64415	-2.93481	0.695546
1650	1.65	3.87401e-17	1.65393	-2.93224	0.674019
1700	1.7	6.08651e-17	1.65355	-2.95558	0.585739
1750	1.75	7.3167e-17	1.65335	-2.97095	0.532238
1800	1.8	9.44315e-17	1.64342	-2.97739	0.554651
1850	1.85	1.09129e-16	1.64786	-2.95557	0.63491
1900	1.9	1.0439e-16	1.64747	-2.94907	0.67588
1950	1.95	1.32941e-16	1.64752	-2.94754	0.706072
2000	2	2.1343e-16	1.6489	-2.92378	0.81386
2050	2.05	1.77654e-16	1.65079	-2.93723	0.759053
2100	2.1	1.26346e-16	1.6505	-2.9439	0.703654
2150	2.15	1.53104e-16	1.65044	-2.94667	0.663396
2200	2.2	1.31288e-16	1.65107	-2.96203	0.589097
2250	2.25	1.72232e-16	1.64293	-2.94531	0.680128
2300	2.3	1.86569e-16	1.65423	-2.94483	0.670412
2350	2.35	1.65189e-16	1.6448	-2.94248	0.731973
2400	2.4	1.88101e-16	1.65401	-2.94996	0.679563
2450	2.45	1.91642e-16	1.65027	-2.95828	0.634753
2500	2.5	1.59882e-16	1.64971	-2.9672	0.591696
2550	2.55	1.24021e-16	1.65077	-2.9708	0.578933
2600	2.6	1.63455e-16	1.64543	-2.969	0.621176
2650	2.65	1.55684e-16	1.65063	-2.95687	0.682098
2700	2.7	1.64933e-16	1.64645	-2.95152	0.743445
2750	2.75	1.56584e-16	1.65222	-2.95381	0.720995
2800	2.8	1.45042e-16	1.6454	-2.96407	0.708844
2850	2.85	1.39789e-16	1.64495	-2.93182	0.833376
