0	0	1.99493e-17	0.032871	-0.0753823	-0.0954335
50	0.05	1.05309e-16	1.63819	-3.76493	-4.58078
100	0.1	1.25664e-16	1.54201	-3.62071	-2.99084
150	0.15	2.09414e-16	1.57752	-3.08556	-0.263061
200	0.2	1.9816e-16	1.64755	-2.97184	0.440095
250	0.25	2.68529e-16	1.63954	-2.96856	0.672398
300	0.3	2.02329e-16	1.6276	-2.88477	1.09813
350	0.35	2.3629e-16	1.64419	-2.8978	1.00384
400	0.4	1.20606e-16	1.66048	-2.87612	0.906991
450	0.45	7.34019e-17	1.6545	-2.98976	0.400746
500	0.5	5.79405e-17	1.62265	-2.97878	0.510869
550	0.55	9.22808e-17	1.65413	-2.92586	0.597518
600	0.6	8.91713e-17	1.64348	-2.97417	0.451997
650	0.65	1.63775e-16	1.64537	-2.9626	0.506803
700	0.7	2.47589e-16	1.62997	-2.9659	0.587576
750	0.75	2.18033e-16	1.63391	-2.88201	0.923317
800	0.8	1.67598e-16	1.66613	-2.91297	0.740768
850	0.85	1.51761e-16	1.63592	-2.96209	0.667609
900	0.9	2.04473e-16	1.64978	-2.94172	0.7184
950	0.95	1.47227e-16	1.64074	-2.95194	0.689889
1000	1	1.00581e-16	1.68141	-3.04445	0.187039
1050	1.05	8.6468e-17	1.60475	-3.0555	0.415428
1100	1.1	2.09994e-16	1.64148	-2.94968	0.782526
1150	1.15	1.76307e-16	1.63855	-2.91468	0.919685
1200	1.2	2.2306e-16	1.6308	-2.89827	0.985157
1250	1.25	1.45692e-16	1.65655	-2.89216	0.915066
1300	1.3	2.05532e-16	1.65704	-2.92752	0.745616
1350	1.35	1.736e-16	1.64275	-2.9818	0.572295
1400	1.4	2.36126e-16	1.63147	-2.98116	0.636273
1450	1.45	2.58611e-16	1.63322	-2.86739	1.05626
1500	1.5	2.76917e-16	1.6533	-2.89093	0.918282
1550	1.55	3.15887e-16	1.64908	-2.93697	0.763912
1600	1.6	3.63417e-16	1.63293	-2.91997	0.819692
1650	1.65	4.18831e-16	1.67241	-2.95269	0.497244
1700	1.7	4.30741e-16	1.6234	-3.00903	0.41781
1750	1.75	4.31002e-16	1.64633	-2.91537	0.686259
1800	1.8	4.27821e-16	1.64284	-2.97256	0.477078
1850	1.85	4.86621e-16	1.64695	-2.95203	0.524644
1900	1.9	4.67113e-16	1.64427	-2.95637	0.495847
1950	1.95	4.35141e-16	1.65013	-3.00475	0.326603
2000	2	3.51269e-16	1.63727	-2.96663	0.551993
2050	2.05	3.46668e-16	1.62122	-2.92147	0.787657
2100	2.1	3.47151e-16	1.6688	-2.91419	0.63109
2150	2.15	3.66203e-16	1.64094	-2.9719	0.509619
2200	2.2	3.56663e-16	1.63596	-2.91842	0.7529
2250	2.25	2.18857e-16	1.67064	-2.99297	0.364675
2300	2.3	2.39953e-16	1.66086	-3.10005	-0.000746536
2350	2.35	2.90256e-16	1.62653	-3.12064	0.120254
2400	2.4	3.95372e-16	1.63398	-3.01213	0.586474
2450	2.45	3.75822e-16	1.6417	-3.02247	0.574246
2500	2.5	4.03819e-16	1.61821	-2.9462	0.922415
2550	2.55	3.54759e-16	1.67256	-2.94706	0.648046
2600	2.6	4.00951e-16	1.64564	-3.038	0.249225
2650	2.65	3.97174e-16	1.62732	-2.9937	0.403107
2700	2.7	3.69825e-16	1.62959	-2.91203	0.685787
2750	2.75	3.26881e-16	1.66255	-2.94265	0.436966
2800	2.8	3.63682e-16	1.63936	-2.98643	0.327055
2850	2.85	3.21491e-16	1.64147	-2.94019	0.469993
2900	2.9	3.38821e-16	1.65527	-2.99175	0.255899
2950	2.95	2.53884e-16	1.62393	-2.96395	0.485295
3000	3	2.83887e-16	1.648	-2.91715	0.604919
3050	3.05	2.16603e-16	1.65632	-2.96237	0.456645
3100	3.1	2.51618e-16	1.6326	-3.00717	0.436695
3150	3.15	3.04598e-16	1.65258	-2.95353	0.615315
3200	3.2	2.84268e-16	1.64848	-3.01814	0.406573
3250	3.25	3.53132e-16	1.64685	-3.01857	0.419951
3300	3.3	4.65754e-16	1.64459	-3.02417	0.416732
3350	3.35	5.25962e-16	1.646	-3.03208	0.360436
3400	3.4	3.70232e-16	1.62301	-3.00643	0.522541
3450	3.45	3.88775e-16	1.65695	-2.96249	0.637319
3500	3.5	4.96656e-16	1.64743	-3.03293	0.469982
3550	3.55	5.28886e-16	1.63924	-3.01058	0.54668
3600	3.6	5.49349e-16	1.65527	-3.02851	0.334631
3650	3.65	5.82804e-16	1.63501	-3.05499	0.244315
3700	3.7	5.92507e-16	1.61753	-2.97259	0.641046
3750	3.75	5.81776e-16	1.63319	-2.87165	1.04227
3800	3.8	6.08567e-16	1.66618	-2.87895	0.999508
3850	3.85	6.12257e-16	1.65233	-2.98711	0.658695
3900	3.9	5.8723e-16	1.63125	-2.97797	0.711654
3950	3.95	6.55633e-16	1.64525	-2.93568	0.76629
4000	4	6.01552e-16	1.66744	-3.00738	0.432661
4050	4.05	6.23751e-16	1.61814	-3.01961	0.595478
4100	4.1	5.37039e-16	1.63635	-2.9239	0.934869
4150	4.15	4.22169e-16	1.64708	-2.90541	0.956648
4200	4.2	4.31473e-16	1.64949	-2.93496	0.785317
4250	4.25	3.35788e-16	1.65943	-3.00586	0.440772
4300	4.3	4.08947e-16	1.62938	-2.99192	0.58049
4350	4.35	3.7849e-16	1.65316	-2.98573	0.558936
4400	4.4	4.43701e-16	1.6503	-3.03451	0.416982
4450	4.45	3.56455e-16	1.63664	-3.02824	0.461343
4500	4.5	4.37997e-16	1.64723	-2.99513	0.535431
4550	4.55	4.18606e-16	1.62331	-2.99245	0.688825
4600	4.6	4.36802e-16	1.66296	-2.95736	0.7667
4650	4.65	4.05084e-16	1.62225	-2.99011	0.800247
4700	4.7	4.36027e-16	1.6277	-2.87499	1.24797
4750	4.75	4.57511e-16	1.67124	-2.89515	1.06406
4800	4.8	4.99466e-16	1.65925	-3.03031	0.591202
4850	4.85	5.52261e-16	1.64194	-3.04099	0.555131
4900	4.9	5.55408e-16	1.64844	-3.04596	0.411871
4950	4.95	4.93777e-16	1.64309	-3.06801	0.25069
5000	5	5.14028e-16	1.63544	-3.06073	0.337911
5050	5.05	5.30099e-16	1.56377	-3.05604	0.662658
5100	5.1	5.49056e-16	1.56637	-3.05632	0.633449
5150	5.15	5.70981e-16	1.62356	-3.05713	0.393444
5200	5.2	6.60176e-16	1.6349	-3.05708	0.30583
5250	5.25	7.39276e-16	1.65273	-3.05648	0.262939
5300	5.3	7.76296e-16	1.57272	-3.05668	0.559168
5350	5.35	7.43053e-16	1.5755	-3.05683	0.590097
5400	5.4	6.80699e-16	1.54116	-3.0568	0.708959
5450	5.45	6.2722e-16	1.6099	-3.05715	0.468368
5500	5.5	6.37171e-16	1.60884	-3.05765	0.461355
5550	5.55	6.0243e-16	1.56226	-3.05774	0.681848
5600	5.6	6.80796e-16	1.53848	-3.05738	0.768034
5650	5.65	7.27098e-16	1.60756	-3.05721	0.441921
5700	5.7	6.49492e-16	1.61017	-3.05735	0.373204
5750	5.75	7.1991e-16	1.63473	-3.05706	0.281315
5800	5.8	7.52344e-16	1.65601	-3.05692	0.203964
5850	5.85	7.49999e-16	1.61267	-3.05722	0.347948
5900	5.9	7.11101e-16	1.61331	-3.05713	0.349493
5950	5.95	6.89105e-16	1.5645	-3.05674	0.541182
6000	6	6.8716e-16	1.52611	-3.05684	0.692208
6050	6.05	5.86378e-16	1.57034	-3.0566	0.52498
6100	6.1	5.68276e-16	1.62982	-3.05668	0.317465
6150	6.15	6.02676e-16	1.61958	-3.05694	0.400251
6200	6.2	5.25008e-16	1.62718	-3.05705	0.424702
6250	6.25	4.66951e-16	1.62111	-3.05648	0.421581
6300	6.3	4.93532e-16	1.5592	-3.05595	0.538476
6350	6.35	5.02828e-16	1.54064	-3.05594	0.540476
6400	6.4	4.55752e-16	1.56527	-3.05615	0.494072
6450	6.45	5.64809e-16	1.51311	-3.05629	0.702478
6500	6.5	5.29529e-16	1.60039	-3.05558	0.434909
6550	6.55	4.91864e-16	1.54048	-3.0553	0.640385
6600	6.6	5.4112e-16	1.55136	-3.05547	0.643561
6650	6.65	4.85636e-16	1.51427	-3.05636	0.658538
6700	6.7	4.769e-16	1.51641	-3.05663	0.512649
6750	6.75	4.81959e-16	1.56265	-3.05647	0.281819
6800	6.8	5.60739e-16	1.62613	-3.05649	0.0594011
6850	6.85	4.56321e-16	1.57356	-3.05655	0.281588
6900	6.9	4.99684e-16	1.52307	-3.05637	0.520949
6950	6.95	5.4412e-16	1.52677	-3.05646	0.563241
7000	7	5.92048e-16	1.57817	-3.05631	0.464968
7050	7.05	6.02918e-16	1.57242	-3.05686	0.541238
7100	7.1	6.34739e-16	1.56203	-3.05681	0.634424
7150	7.15	6.60441e-16	1.5639	-3.0564	0.681399
7200	7.2	6.56723e-16	1.63406	-3.05653	0.451566
7250	7.25	6.73173e-16	1.60501	-3.05632	0.543129
7300	7.3	6.5467e-16	1.53099	-3.05646	0.767129
7350	7.35	6.9881e-16	1.62073	-3.05682	0.478723
7400	7.4	6.09057e-16	1.58469	-3.05683	0.618581
7450	7.45	6.09507e-16	1.65794	-3.05717	0.380955
7500	7.5	6.87827e-16	1.68455	-3.05692	0.270587
7550	7.55	6.16172e-16	1.62211	-3.05688	0.482161
7600	7.6	6.40897e-16	1.60846	-3.05672	0.540462
7650	7.65	7.33322e-16	1.53548	-3.0567	0.7663
7700	7.7	6.61626e-16	1.56463	-3.05736	0.622471
7750	7.75	6.7786e-16	1.57167	-3.05736	0.578305
7800	7.8	6.87294e-16	1.59204	-3.05744	0.591508
7850	7.85	6.25269e-16	1.52929	-3.05699	0.884955
7900	7.9	6.69663e-16	1.55796	-3.05703	0.82612
7950	7.95	6.99054e-16	1.57435	-3.05699	0.736558
8000	8	6.76187e-16	1.55262	-3.05652	0.73869
8050	8.05	7.15248e-16	1.57555	-3.05635	0.59707
8100	8.1	7.25487e-16	1.59009	-3.0562	0.474033
8150	8.15	7.00592e-16	1.56269	-3.05655	0.501501
8200	8.2	6.74341e-16	1.53003	-3.05647	0.556017
8250	8.25	6.40375e-16	1.57133	-3.0564	0.41342
8300	8.3	6.168e-16	1.50314	-3.05593	0.661834
8350	8.35	6.73014e-16	1.60362	-3.05553	0.391877
8400	8.4	6.94955e-16	1.58984	-3.05607	0.427776
8450	8.45	6.38076e-16	1.54893	-3.05635	0.541612
8500	8.5	7.39618e-16	1.58735	-3.05642	0.42805
8550	8.55	7.41492e-16	1.63904	-3.05663	0.270266
8600	8.6	7.30568e-16	1.61765	-3.05691	0.390086
8650	8.65	7.7086e-16	1.62652	-3.05703	0.413171
8700	8.7	7.47369e-16	1.57047	-3.05736	0.654601
8750	8.75	7.39333e-16	1.52748	-3.05731	0.847055
8800	8.8	7.3035e-16	1.58485	-3.05702	0.620205
8850	8.85	8.44134e-16	1.62609	-3.05645	0.393566
8900	8.9	8.74174e-16	1.68443	-3.05642	0.103913
8950	8.95	9.10224e-16	1.67609	-3.05629	0.127832
9000	9	9.10936e-16	1.57825	-3.05682	0.492248
9050	9.05	1.00129e-15	1.58022	-3.05683	0.460847
9100	9.1	1.00937e-15	1.5847	-3.05652	0.358008
9150	9.15	1.04517e-15	1.6256	-3.05575	0.214422
9200	9.2	1.11678e-15	1.52591	-3.05548	0.560101
9250	9.25	1.13264e-15	1.57379	-3.0559	0.405178
9300	9.3	1.15615e-15	1.56324	-3.05657	0.390714
9350	9.35	1.05988e-15	1.50806	-3.057	0.546666
9400	9.4	1.08136e-15	1.53555	-3.05701	0.470441
9450	9.45	1.14698e-15	1.57339	-3.05709	0.34345
9500	9.5	1.11126e-15	1.52301	-3.05682	0.4194
9550	9.55	1.05523e-15	1.62273	-3.05652	0.0527289
9600	9.6	1.01341e-15	1.61459	-3.05622	0.113156
9650	9.65	9.88473e-16	1.60103	-3.05549	0.197593
9700	9.7	9.05756e-16	1.59395	-3.0563	0.240359
9750	9.75	1.01183e-15	1.52257	-3.05604	0.490407
9800	9.8	9.9711e-16	1.54082	-3.05622	0.466909
9850	9.85	9.70077e-16	1.5	-3.05648	0.642506
9900	9.9	9.96598e-16	1.48273	-3.05611	0.719428
9950	9.95	1.0488e-15	1.5983	-3.05617	0.305586
Wall time: 14 seconds
