0	0	2.91642e-17	0.032934	-0.0753193	-0.0954042
50	0.05	6.67384e-17	1.64147	-3.76193	-4.58079
100	0.1	5.08978e-17	1.54912	-3.62162	-3.01369
150	0.15	6.35847e-17	1.58222	-3.10721	-0.332754
200	0.2	2.02312e-16	1.63116	-2.95928	0.550661
250	0.25	1.6007e-16	1.64862	-2.9054	0.806196
300	0.3	1.83295e-16	1.64649	-2.90504	0.810731
350	0.35	1.12566e-16	1.65257	-2.91816	0.698687
400	0.4	1.96399e-16	1.65539	-2.94524	0.552236
450	0.45	1.11796e-16	1.65023	-2.99309	0.381968
500	0.5	1.30152e-16	1.63179	-2.96779	0.52554
550	0.55	1.52505e-16	1.65449	-2.94069	0.531143
600	0.6	8.49894e-17	1.65034	-2.95232	0.463387
650	0.65	1.08559e-16	1.63677	-2.97432	0.412149
700	0.7	9.9012e-17	1.65859	-2.94724	0.450902
750	0.75	1.1809e-16	1.63052	-2.96036	0.522874
800	0.8	1.15473e-16	1.65512	-2.9408	0.523994
850	0.85	2.68208e-17	1.63954	-2.93566	0.619223
900	0.9	5.4397e-17	1.64849	-2.91619	0.713452
950	0.95	5.18397e-17	1.65016	-2.92533	0.712656
1000	1	6.72462e-17	1.64204	-2.94779	0.704895
1050	1.05	3.24785e-17	1.6483	-2.92848	0.751151
1100	1.1	5.41179e-17	1.65309	-2.93232	0.680842
1150	1.15	1.4011e-16	1.64822	-2.96896	0.56828
1200	1.2	1.24183e-16	1.62858	-2.93998	0.764423
1250	1.25	2.17816e-16	1.64135	-2.86207	1.01163
1300	1.3	2.37615e-16	1.6618	-2.88348	0.857675
1350	1.35	2.51282e-16	1.64669	-2.92812	0.715042
1400	1.4	2.56807e-16	1.66109	-2.95848	0.557746
1450	1.45	2.44804e-16	1.6455	-2.98096	0.521743
1500	1.5	2.98403e-16	1.65071	-3.01624	0.391351
1550	1.55	3.45657e-16	1.63258	-2.97581	0.587599
1600	1.6	2.777e-16	1.65881	-2.9722	0.489212
1650	1.65	2.98432e-16	1.6473	-2.99049	0.462937
1700	1.7	3.16472e-16	1.6445	-3.02186	0.407606
1750	1.75	3.70433e-16	1.63662	-2.96266	0.68421
1800	1.8	3.93593e-16	1.6581	-2.95382	0.650663
1850	1.85	3.65101e-16	1.63779	-2.98175	0.599587
1900	1.9	3.71932e-16	1.64325	-2.95456	0.67309
1950	1.95	3.4847e-16	1.65966	-2.96034	0.573013
2000	2	3.33638e-16	1.65448	-3.03121	0.305019
2050	2.05	3.12534e-16	1.62942	-3.00097	0.496856
2100	2.1	3.66042e-16	1.64334	-2.97048	0.617712
2150	2.15	2.95239e-16	1.63623	-2.91421	0.900165
2200	2.2	3.22288e-16	1.65858	-2.90554	0.886056
2250	2.25	2.20387e-16	1.64385	-2.94766	0.730453
2300	2.3	2.77217e-16	1.64841	-2.95187	0.624839
2350	2.35	3.1702e-16	1.64012	-2.93099	0.68519
2400	2.4	3.55535e-16	1.65623	-2.91804	0.646384
2450	2.45	3.44213e-16	1.65722	-2.97873	0.364321
2500	2.5	3.46094e-16	1.63668	-3.0007	0.311345
2550	2.55	3.02641e-16	1.65038	-2.96039	0.430239
2600	2.6	3.12319e-16	1.64678	-2.99393	0.350893
2650	2.65	3.51242e-16	1.64912	-2.97781	0.400079
